SucursalID,ClienteID,NombreSucursal,Direccion,Provincia,Localidad,Latitud,Longitud,CodigoPostal
819,370,Sucursal 1,Calle 3 N° 81,Chaco,Charata,-27.21631,-61.198931,3730
820,370,Sucursal 2,Av. 162 A N° 4718,Formosa,Pirané,-25.733085,-59.11845,3606
821,370,Sucursal 3,Av. 8 N° 865,Entre Ríos,Concordia,-31.38431,-58.014203,3200
822,370,Sucursal 4,Calle 3 N° 293,Misiones,Oberá,-27.485903,-55.118804,3360
823,371,Sucursal 1,Calle 2 N° 278,Misiones,Posadas,-27.364198,-55.895341,3300
824,371,Sucursal 2,Av. San Martin N° 772,Chaco,Resistencia,-27.450674,-58.986263,3500
825,372,Sucursal 1,Av. La Rioja N° 761,Corrientes,Paso de los Libres,-29.710612,-57.085991,3230
826,372,Sucursal 2,Blv. J.M. de Rosas N° 4275,Entre Ríos,Gualeguaychú,-33.005653,-58.509541,2820
827,372,Sucursal 3,Calle La Plata N° 832,Chaco,Villa Ángela,-27.583817,-60.716718,3540
828,372,Sucursal 4,Diagonal Formosa N° 862,Chaco,Barranqueras,-27.48407,-58.931323,3503
829,373,Sucursal 1,Av. Corrientes N° 3253,Chaco,Sáenz Peña,-26.792049,-60.44005,3700
830,373,Sucursal 2,Calle Santiago del Estero N° 629,Misiones,Oberá,-27.48159,-55.115033,3360
831,373,Sucursal 3,Avenida 1 N° 654,Corrientes,Curuzú Cuatiá,-29.790037,-58.05715,3460
832,374,Sucursal 1,Av. Mendoza N° 966,Formosa,Clorinda,-25.285376,-57.717659,3610
833,374,Sucursal 2,Calle Corrientes N° 91,Formosa,Formosa Capital,-26.181905,-58.183158,3600
834,374,Sucursal 3,Diag. 1 N° 797,Entre Ríos,Gualeguay,-33.142736,-59.315083,2840
835,375,Sucursal 1,Diagonal 1 N° 9727,Formosa,Clorinda,-25.28224,-57.718904,3610
836,376,Sucursal 1,Avenida J.J. Castelli N° 3746,Misiones,Apóstoles,-27.917374,-55.764511,3350
837,377,Sucursal 1,Diagonal J.J. Castelli N° 211,Corrientes,Corrientes Capital,-27.481634,-58.837336,3400
838,377,Sucursal 2,Avenida Buenos Aires N° 19,Formosa,El Colorado,-26.297769,-59.3677,3603
839,378,Sucursal 1,Diagonal Viedma N° 4745,Corrientes,Paso de los Libres,-29.712677,-57.086546,3230
840,378,Sucursal 2,Blv. Corrientes N° 784,Chaco,Charata,-27.219565,-61.198449,3730
841,379,Sucursal 1,Calle Río Negro N° 243,Chaco,Sáenz Peña,-26.793275,-60.439945,3700
842,379,Sucursal 2,Calle Rawson N° 11,Chaco,Villa Ángela,-27.583106,-60.715063,3540
843,379,Sucursal 3,Diagonal San Juan N° 688,Entre Ríos,Concordia,-31.385594,-58.018804,3200
844,379,Sucursal 4,Calle Alvear N° 410,Chaco,Villa Ángela,-27.585613,-60.71395,3540
845,379,Sucursal 5,Camino Rawson N° 3833,Formosa,Pirané,-25.733216,-59.118461,3606
846,380,Sucursal 1,Diagonal J.J. Castelli N° 78,Formosa,Pirané,-25.734389,-59.118851,3606
847,380,Sucursal 2,Diagonal Comodoro Rivadavia N° 5646,Entre Ríos,Gualeguaychú,-33.005976,-58.510356,2820
848,381,Sucursal 1,Av. Santiago del Estero N° 898,Corrientes,Curuzú Cuatiá,-29.790832,-58.051947,3460
849,382,Sucursal 1,Diagonal Formosa N° 15,Misiones,Apóstoles,-27.919396,-55.769526,3350
850,382,Sucursal 2,Calle 3 N° 19,Entre Ríos,Concordia,-31.385997,-58.017398,3200
851,382,Sucursal 3,Av. 2 N° 670,Corrientes,Curuzú Cuatiá,-29.790141,-58.056226,3460
852,382,Sucursal 4,Avenida 1 N° 69,Formosa,El Colorado,-26.297652,-59.365923,3603
853,383,Sucursal 1,Av. Omar Nuñez N° 87,Formosa,El Colorado,-26.300866,-59.367706,3603
854,383,Sucursal 2,Avenida Mitre N° 331,Chaco,Sáenz Peña,-26.790923,-60.437075,3700
855,384,Sucursal 1,Avenida Salta N° 726,Corrientes,Curuzú Cuatiá,-29.786858,-58.052766,3460
856,384,Sucursal 2,Av. Malvinas Argentinas N° 1760,Misiones,Apóstoles,-27.916293,-55.769143,3350
857,384,Sucursal 3,Avenida 6 N° 186,Entre Ríos,Gualeguaychú,-33.00799,-58.511066,2820
858,384,Sucursal 4,Diagonal 3 N° 593,Entre Ríos,Concordia,-31.382433,-58.015101,3200
859,384,Sucursal 5,Boulevard Mitre N° 648,Formosa,Formosa Capital,-26.18491,-58.184957,3600
860,385,Sucursal 1,Calle Güemes N° 95,Chaco,Villa Ángela,-27.580823,-60.717348,3540
861,385,Sucursal 2,Diagonal 2 N° 47,Entre Ríos,Gualeguaychú,-33.005296,-58.511818,2820
862,385,Sucursal 3,Blv. Bahía Blanca N° 826,Misiones,Posadas,-27.36738,-55.898918,3300
863,385,Sucursal 4,Calle Chubut N° 961,Formosa,Formosa Capital,-26.185623,-58.183428,3600
864,386,Sucursal 1,Avenida Mar del Plata N° 23,Chaco,Charata,-27.215092,-61.199373,3730
865,387,Sucursal 1,Avenida Alem N° 3788,Formosa,Clorinda,-25.285682,-57.714795,3610
866,387,Sucursal 2,Av. Mitre N° 121,Corrientes,Paso de los Libres,-29.713845,-57.086603,3230
867,388,Sucursal 1,Av. Tucumán N° 669,Formosa,Pirané,-25.733534,-59.116157,3606
868,388,Sucursal 2,Diag. La Rioja N° 39,Chaco,Barranqueras,-27.482575,-58.933012,3503
869,388,Sucursal 3,Calle 2 N° 451,Formosa,Formosa Capital,-26.183997,-58.184256,3600
870,389,Sucursal 1,Diagonal Posadas N° 332,Misiones,Puerto Iguazú,-25.596797,-54.579547,3370
871,389,Sucursal 2,Camino 1 N° 651,Entre Ríos,Gualeguaychú,-33.009383,-58.509824,2820
872,390,Sucursal 1,Avenida Rawson N° 397,Entre Ríos,Concepción del Uruguay,-32.480015,-58.236755,3260
873,390,Sucursal 2,Boulevard San Juan N° 753,Formosa,Formosa Capital,-26.185614,-58.182724,3600
874,390,Sucursal 3,Av. Pte. Perón N° 833,Misiones,Posadas,-27.366769,-55.894168,3300
875,391,Sucursal 1,Avenida Santiago del Estero N° 35,Chaco,Charata,-27.213965,-61.202582,3730
876,392,Sucursal 1,Av. Entre Ríos N° 37,Entre Ríos,Concordia,-31.381416,-58.015072,3200
877,392,Sucursal 2,Camino Buenos Aires N° 32,Misiones,Eldorado,-26.401036,-54.61583,3380
878,393,Sucursal 1,Calle San Miguel de Tucumán N° 642,Corrientes,Curuzú Cuatiá,-29.791394,-58.056466,3460
879,394,Sucursal 1,Camino Catamarca N° 364,Entre Ríos,Gualeguay,-33.140883,-59.319699,2840
880,394,Sucursal 2,Diag. Tierra del Fuego N° 427,Corrientes,Mercedes,-29.180335,-58.079182,3470
881,394,Sucursal 3,Diagonal Rosario N° 2430,Chaco,Charata,-27.21736,-61.199532,3730
882,394,Sucursal 4,Avenida San Juan N° 852,Chaco,Sáenz Peña,-26.793966,-60.435835,3700
883,395,Sucursal 1,Blv. 2 N° 66,Formosa,Ingeniero Juárez,-23.898234,-61.848923,3636
884,395,Sucursal 2,Blv. 9 N° 986,Misiones,Puerto Iguazú,-25.595893,-54.576109,3370
885,396,Sucursal 1,Diagonal Tierra del Fuego N° 2126,Formosa,Ingeniero Juárez,-23.902951,-61.847081,3636
886,397,Sucursal 1,Avenida Tucumán N° 533,Corrientes,Mercedes,-29.179185,-58.081526,3470
887,397,Sucursal 2,Avenida San Martin N° 53,Formosa,Pirané,-25.730493,-59.119695,3606
888,397,Sucursal 3,Diagonal Tierra del Fuego N° 34,Formosa,Pirané,-25.731375,-59.117545,3606
889,397,Sucursal 4,Camino Mendoza N° 895,Chaco,Charata,-27.214506,-61.201589,3730
890,398,Sucursal 1,Diagonal Salta N° 716,Entre Ríos,Paraná,-31.742991,-60.512203,3100
891,398,Sucursal 2,Avenida San Ferando del Valle de Catamarca N° 8853,Misiones,Eldorado,-26.400389,-54.618433,3380
892,399,Sucursal 1,Calle 1 N° 2481,Formosa,Formosa Capital,-26.185466,-58.182967,3600
893,400,Sucursal 1,Av. 5 N° 380,Misiones,Puerto Iguazú,-25.599274,-54.575615,3370
894,400,Sucursal 2,Av. Alem N° 286,Entre Ríos,Concordia,-31.385547,-58.01963,3200
895,400,Sucursal 3,Calle Alem N° 84,Entre Ríos,Paraná,-31.744806,-60.510172,3100
896,400,Sucursal 4,Av. Ushuaia N° 882,Formosa,Formosa Capital,-26.182352,-58.18045,3600
897,401,Sucursal 1,Diagonal San Luis N° 51,Corrientes,Curuzú Cuatiá,-29.791877,-58.052464,3460
898,401,Sucursal 2,Diagonal Ushuaia N° 9573,Misiones,Apóstoles,-27.914339,-55.765528,3350
899,401,Sucursal 3,Avenida 6 N° 2762,Misiones,Puerto Iguazú,-25.596461,-54.578874,3370
900,402,Sucursal 1,Boulevard Merlo N° 8961,Formosa,Pirané,-25.73138,-59.117392,3606
901,402,Sucursal 2,Avenida 9 N° 699,Chaco,Barranqueras,-27.485185,-58.932673,3503
902,403,Sucursal 1,Avenida J.M. de Rosas N° 4994,Formosa,Formosa Capital,-26.181219,-58.18488,3600
903,403,Sucursal 2,Calle J.J. Castelli N° 455,Formosa,Clorinda,-25.284684,-57.714141,3610
904,403,Sucursal 3,Avenida 6 N° 417,Formosa,Ingeniero Juárez,-23.900798,-61.847131,3636
905,403,Sucursal 4,Avenida 6 N° 116,Formosa,Ingeniero Juárez,-23.9001,-61.850789,3636
906,404,Sucursal 1,Avenida Alem N° 51,Entre Ríos,Gualeguaychú,-33.01032,-58.509419,2820
907,404,Sucursal 2,Camino 6 N° 164,Formosa,Clorinda,-25.280399,-57.713798,3610
908,405,Sucursal 1,Avenida Tucumán N° 5829,Misiones,Apóstoles,-27.916598,-55.76656,3350
909,405,Sucursal 2,Camino 2 N° 83,Formosa,El Colorado,-26.302469,-59.366865,3603
910,406,Sucursal 1,Diagonal Río Gallegos N° 44,Entre Ríos,Concordia,-31.382498,-58.014911,3200
911,407,Sucursal 1,Avenida Mendoza N° 541,Formosa,El Colorado,-26.302683,-59.367639,3603
912,407,Sucursal 2,Av. Corrientes N° 147,Entre Ríos,Gualeguay,-33.144635,-59.316976,2840
913,407,Sucursal 3,Diagonal San Salvador de Jujuy N° 113,Formosa,Formosa Capital,-26.182856,-58.184311,3600
914,408,Sucursal 1,Avenida Resistencia N° 156,Chaco,Charata,-27.217965,-61.202788,3730
915,408,Sucursal 2,Diagonal Santa Cruz N° 9345,Formosa,El Colorado,-26.298503,-59.365338,3603
916,408,Sucursal 3,Blv. Corrientes N° 782,Formosa,Ingeniero Juárez,-23.901437,-61.849224,3636
917,409,Sucursal 1,Calle Río Gallegos N° 769,Chaco,Resistencia,-27.450663,-58.984662,3500
918,409,Sucursal 2,Av. San Miguel de Tucumán N° 494,Chaco,Charata,-27.214847,-61.199254,3730
919,409,Sucursal 3,Avenida Alem N° 34,Chaco,Charata,-27.216791,-61.202239,3730
920,409,Sucursal 4,Diagonal La Pampa N° 7385,Corrientes,Curuzú Cuatiá,-29.787591,-58.055633,3460
921,410,Sucursal 1,Boulevard Santa Fe N° 55,Formosa,El Colorado,-26.301314,-59.364553,3603
922,410,Sucursal 2,Diagonal Santa Fe N° 528,Corrientes,Corrientes Capital,-27.479051,-58.833977,3400
923,411,Sucursal 1,Diagonal J.M. de Rosas N° 62,Entre Ríos,Concordia,-31.38362,-58.014853,3200
924,412,Sucursal 1,Av. Tierra del Fuego N° 28,Entre Ríos,Gualeguaychú,-33.009383,-58.512715,2820
925,412,Sucursal 2,Diagonal San Martin N° 88,Formosa,Clorinda,-25.281128,-57.717643,3610
926,413,Sucursal 1,Calle Mendoza N° 6332,Corrientes,Mercedes,-29.180727,-58.07697,3470
927,414,Sucursal 1,Av. 4 N° 156,Entre Ríos,Gualeguay,-33.138738,-59.315078,2840
928,414,Sucursal 2,Diagonal Constitución N° 295,Chaco,Barranqueras,-27.482336,-58.931944,3503
929,415,Sucursal 1,Avenida 152 Bis N° 8659,Chaco,Sáenz Peña,-26.791733,-60.436049,3700
930,416,Sucursal 1,Camino San Luis N° 882,Entre Ríos,Paraná,-31.743314,-60.509583,3100
931,416,Sucursal 2,Calle San Luis N° 74,Corrientes,Goya,-29.142394,-59.263308,3450
932,417,Sucursal 1,Diagonal Santiago del Estero N° 61,Formosa,Formosa Capital,-26.181823,-58.181785,3600
933,417,Sucursal 2,Blv. 3 N° 96,Formosa,Pirané,-25.734898,-59.115599,3606
934,418,Sucursal 1,Avenida 5 N° 65,Formosa,Formosa Capital,-26.184724,-58.183117,3600
935,418,Sucursal 2,Diagonal 7 N° 9132,Misiones,Puerto Iguazú,-25.600129,-54.576037,3370
936,419,Sucursal 1,Diagonal Mar del Plata N° 881,Misiones,Eldorado,-26.398929,-54.613929,3380
937,419,Sucursal 2,Avenida 3 N° 7138,Entre Ríos,Concordia,-31.380565,-58.019116,3200
938,420,Sucursal 1,Diagonal Saavedra N° 8481,Entre Ríos,Paraná,-31.742777,-60.509435,3100
939,420,Sucursal 2,Av. 7 N° 773,Formosa,El Colorado,-26.297492,-59.36455,3603
940,420,Sucursal 3,Diag. 4 N° 413,Misiones,Posadas,-27.368478,-55.894286,3300
941,420,Sucursal 4,Calle 6 N° 3975,Chaco,Villa Ángela,-27.582374,-60.717353,3540
942,421,Sucursal 1,Avenida Catamarca N° 827,Entre Ríos,Concepción del Uruguay,-32.484149,-58.236169,3260
943,421,Sucursal 2,Av. Tucumán N° 1294,Entre Ríos,Gualeguay,-33.14353,-59.317676,2840
944,421,Sucursal 3,Diagonal Paraná N° 150,Entre Ríos,Gualeguaychú,-33.004841,-58.51192,2820
945,421,Sucursal 4,Avenida Alvear N° 8986,Corrientes,Corrientes Capital,-27.479463,-58.83261,3400
946,422,Sucursal 1,Av. 5 N° 9880,Misiones,Puerto Iguazú,-25.599614,-54.580977,3370
947,423,Sucursal 1,Avenida Paraná N° 5866,Misiones,Oberá,-27.484984,-55.118,3360
948,423,Sucursal 2,Diagonal Chubut N° 7777,Chaco,Sáenz Peña,-26.794996,-60.437384,3700
949,424,Sucursal 1,Calle Mar del Plata N° 73,Formosa,El Colorado,-26.29906,-59.364687,3603
950,424,Sucursal 2,Blv. Rivadavia N° 8938,Formosa,El Colorado,-26.299172,-59.365452,3603
951,425,Sucursal 1,Avenida Rivadavia N° 45,Corrientes,Curuzú Cuatiá,-29.787561,-58.056521,3460
952,426,Sucursal 1,Blv. La Pampa N° 978,Entre Ríos,Gualeguay,-33.139301,-59.316304,2840
953,426,Sucursal 2,Avenida Corrientes N° 224,Chaco,Resistencia,-27.448724,-58.984426,3500
954,426,Sucursal 3,Calle 4 N° 815,Chaco,Villa Ángela,-27.584533,-60.715737,3540
955,426,Sucursal 4,Diagonal La Rioja N° 3723,Corrientes,Curuzú Cuatiá,-29.788867,-58.051764,3460
956,427,Sucursal 1,Calle 9 N° 5069,Entre Ríos,Gualeguay,-33.142138,-59.31428,2840
957,427,Sucursal 2,Calle G. Brown N° 796,Entre Ríos,Gualeguay,-33.140079,-59.318156,2840
958,427,Sucursal 3,Boulevard Comodoro Rivadavia N° 886,Entre Ríos,Gualeguay,-33.144256,-59.315037,2840
959,428,Sucursal 1,Diagonal Chaco N° 4936,Misiones,Eldorado,-26.401004,-54.61934,3380
960,428,Sucursal 2,Diagonal Tucumán N° 53,Chaco,Villa Ángela,-27.585232,-60.719284,3540
961,429,Sucursal 1,Av. 4 N° 562,Formosa,El Colorado,-26.300644,-59.365827,3603
962,430,Sucursal 1,Diagonal Córdoba N° 339,Corrientes,Mercedes,-29.181056,-58.079312,3470
963,430,Sucursal 2,Diag. Belgrano N° 41,Formosa,El Colorado,-26.29914,-59.364224,3603
964,430,Sucursal 3,Camino Alvear N° 51,Entre Ríos,Gualeguaychú,-33.009246,-58.513591,2820
965,431,Sucursal 1,Diagonal Alvear N° 3025,Formosa,Ingeniero Juárez,-23.898635,-61.848337,3636
966,432,Sucursal 1,Calle Pte. Perón N° 8375,Formosa,Formosa Capital,-26.185407,-58.182458,3600
967,433,Sucursal 1,Calle Santa Cruz N° 497,Entre Ríos,Concordia,-31.383957,-58.01879,3200
968,433,Sucursal 2,Diagonal Mar del Plata N° 673,Misiones,Posadas,-27.364672,-55.895652,3300
969,434,Sucursal 1,Calle J.J. Castelli N° 258,Entre Ríos,Gualeguaychú,-33.005161,-58.510856,2820
970,434,Sucursal 2,Calle San Luis N° 4837,Misiones,Puerto Iguazú,-25.597777,-54.577233,3370
971,434,Sucursal 3,Boulevard 9 N° 7326,Corrientes,Curuzú Cuatiá,-29.789459,-58.05728,3460
972,434,Sucursal 4,Avenida Santa Rosa N° 78,Entre Ríos,Gualeguaychú,-33.005892,-58.510908,2820
973,434,Sucursal 5,Blv. Río Negro N° 127,Formosa,Ingeniero Juárez,-23.899788,-61.84705,3636
974,435,Sucursal 1,Diagonal San Juan N° 759,Entre Ríos,Concordia,-31.384483,-58.019369,3200
975,435,Sucursal 2,Avenida G. Brown N° 36,Entre Ríos,Paraná,-31.744356,-60.511292,3100
976,435,Sucursal 3,Diagonal Alvear N° 9513,Misiones,Posadas,-27.369617,-55.896342,3300
977,435,Sucursal 4,Diagonal 4 N° 399,Entre Ríos,Gualeguay,-33.14296,-59.318481,2840
978,436,Sucursal 1,Av. Saavedra N° 32,Corrientes,Goya,-29.137595,-59.261736,3450
979,436,Sucursal 2,Av. Jujuy N° 984,Chaco,Charata,-27.215525,-61.197621,3730
980,436,Sucursal 3,Boulevard Alem N° 16,Entre Ríos,Paraná,-31.740767,-60.511581,3100
981,436,Sucursal 4,Avenida Pte. Perón N° 945,Entre Ríos,Paraná,-31.742272,-60.513363,3100
982,437,Sucursal 1,Calle Mendoza N° 348,Chaco,Sáenz Peña,-26.795048,-60.435122,3700
983,438,Sucursal 1,Avenida Jujuy N° 928,Formosa,Formosa Capital,-26.183967,-58.181544,3600
984,439,Sucursal 1,Avenida 8 N° 4634,Chaco,Charata,-27.216702,-61.19721,3730
985,439,Sucursal 2,Diagonal Malvinas Argentinas N° 64,Misiones,Apóstoles,-27.913901,-55.769601,3350
986,439,Sucursal 3,Avenida Misiones N° 8971,Misiones,Posadas,-27.369764,-55.894373,3300
987,439,Sucursal 4,Diagonal Güemes N° 462,Corrientes,Goya,-29.140967,-59.26443,3450
988,440,Sucursal 1,Diag. J.M. de Rosas N° 5624,Entre Ríos,Concordia,-31.381079,-58.016481,3200
989,440,Sucursal 2,Calle Santiago del Estero N° 5091,Entre Ríos,Concepción del Uruguay,-32.482124,-58.234651,3260
990,441,Sucursal 1,Boulevard Córdoba N° 79,Entre Ríos,Concepción del Uruguay,-32.48475,-58.236277,3260
991,442,Sucursal 1,Calle San Martin N° 71,Formosa,El Colorado,-26.302725,-59.365492,3603
992,442,Sucursal 2,Boulevard Rivadavia N° 340,Corrientes,Mercedes,-29.184214,-58.078104,3470
993,442,Sucursal 3,Boulevard 2 N° 9057,Chaco,Charata,-27.214776,-61.202416,3730
994,442,Sucursal 4,Calle La Pampa N° 98,Formosa,El Colorado,-26.301976,-59.366154,3603
995,443,Sucursal 1,Av. 3 N° 642,Corrientes,Paso de los Libres,-29.712817,-57.085705,3230
996,444,Sucursal 1,Avenida G. Brown N° 7040,Corrientes,Curuzú Cuatiá,-29.787873,-58.054743,3460
997,445,Sucursal 1,Calle Chaco N° 698,Misiones,Posadas,-27.369375,-55.894995,3300
998,445,Sucursal 2,Blv. Formosa N° 685,Formosa,Pirané,-25.735476,-59.114681,3606
999,446,Sucursal 1,Av. Río Gallegos N° 175,Entre Ríos,Gualeguay,-33.144426,-59.318659,2840
1000,447,Sucursal 1,Avenida 5 N° 688,Corrientes,Paso de los Libres,-29.714157,-57.085955,3230
1001,448,Sucursal 1,Avenida San Martin N° 756,Entre Ríos,Gualeguaychú,-33.00858,-58.51281,2820
1002,449,Sucursal 1,Avenida 7 N° 47,Formosa,Ingeniero Juárez,-23.902756,-61.8524,3636
1003,450,Sucursal 1,Avenida Salta N° 884,Formosa,El Colorado,-26.300743,-59.368753,3603
1004,450,Sucursal 2,Calle Paraná N° 7291,Formosa,Formosa Capital,-26.185816,-58.186257,3600
1005,450,Sucursal 3,Blv. 4 N° 41,Corrientes,Curuzú Cuatiá,-29.78846,-58.053738,3460
1006,450,Sucursal 4,Diagonal 6 N° 94,Chaco,Charata,-27.217203,-61.198156,3730
1007,451,Sucursal 1,Diagonal G. Brown N° 8412,Entre Ríos,Gualeguaychú,-33.010039,-58.512941,2820
1008,451,Sucursal 2,Av. Mendoza N° 474,Chaco,Villa Ángela,-27.583161,-60.717228,3540
1009,451,Sucursal 3,Diagonal Río Negro N° 9545,Chaco,Resistencia,-27.450437,-58.988374,3500
1010,452,Sucursal 1,Boulevard 2 N° 57,Entre Ríos,Gualeguaychú,-33.007801,-58.508098,2820
1011,453,Sucursal 1,Av. Omar Nuñez N° 869,Chaco,Charata,-27.217613,-61.202973,3730
1012,453,Sucursal 2,Diag. 3 N° 897,Chaco,Barranqueras,-27.485149,-58.93038,3503
1013,453,Sucursal 3,Diagonal 5 N° 678,Corrientes,Paso de los Libres,-29.712086,-57.085324,3230
1014,453,Sucursal 4,Boulevard Omar Nuñez N° 653,Formosa,Pirané,-25.733255,-59.116915,3606
1015,453,Sucursal 5,Camino Belgrano N° 5821,Entre Ríos,Paraná,-31.740944,-60.512841,3100
1016,454,Sucursal 1,Calle 8 N° 8279,Corrientes,Paso de los Libres,-29.71102,-57.086389,3230
1017,455,Sucursal 1,Diagonal Neuquén N° 17,Formosa,Formosa Capital,-26.185242,-58.182279,3600
1018,455,Sucursal 2,Calle Buenos Aires N° 794,Corrientes,Goya,-29.143076,-59.263515,3450
1019,456,Sucursal 1,Avenida 9 N° 7195,Misiones,Puerto Iguazú,-25.598692,-54.577899,3370
1020,456,Sucursal 2,Av. Alem N° 4686,Entre Ríos,Gualeguay,-33.141981,-59.319073,2840
1021,457,Sucursal 1,Av. Ciudad Autónoma de Buenos Aires N° 95,Formosa,Pirané,-25.735245,-59.114987,3606
1022,458,Sucursal 1,Av. San Miguel de Tucumán N° 159,Formosa,Clorinda,-25.285604,-57.71433,3610
1023,458,Sucursal 2,Blv. 5 N° 176,Entre Ríos,Concepción del Uruguay,-32.482931,-58.236721,3260
1024,458,Sucursal 3,Av. Catamarca N° 33,Misiones,Puerto Iguazú,-25.599007,-54.577539,3370
1025,458,Sucursal 4,Avenida 8 N° 829,Misiones,Posadas,-27.36872,-55.898439,3300
1026,459,Sucursal 1,Av. 3 N° 175,Corrientes,Paso de los Libres,-29.714377,-57.088024,3230
1027,460,Sucursal 1,Blv. 6 N° 77,Misiones,Eldorado,-26.397652,-54.619259,3380
1028,460,Sucursal 2,Camino Santa Fe N° 943,Formosa,Ingeniero Juárez,-23.900094,-61.847657,3636
1029,460,Sucursal 3,Calle 9 N° 64,Corrientes,Mercedes,-29.183003,-58.078243,3470
1030,461,Sucursal 1,Calle 1 N° 395,Misiones,Eldorado,-26.400759,-54.616954,3380
1031,462,Sucursal 1,Av. Formosa N° 214,Entre Ríos,Paraná,-31.742748,-60.512882,3100
1032,462,Sucursal 2,Avenida 9 N° 676,Misiones,Posadas,-27.369337,-55.894947,3300
1033,463,Sucursal 1,Calle Santiago del Estero N° 11,Chaco,Villa Ángela,-27.585481,-60.71459,3540
1034,464,Sucursal 1,Avenida 185 Bis N° 1833,Misiones,Puerto Iguazú,-25.599173,-54.579539,3370
1035,464,Sucursal 2,Blv. Tierra del Fuego N° 4594,Chaco,Charata,-27.216078,-61.198263,3730
1036,464,Sucursal 3,Calle Rivadavia N° 72,Entre Ríos,Paraná,-31.739183,-60.509067,3100
1037,464,Sucursal 4,Avenida San Juan N° 3061,Formosa,Ingeniero Juárez,-23.897179,-61.84787,3636
1038,465,Sucursal 1,Avenida Neuquén N° 6120,Misiones,Puerto Iguazú,-25.595058,-54.578665,3370
1039,466,Sucursal 1,Av. Neuquén N° 74,Formosa,Ingeniero Juárez,-23.900159,-61.850223,3636
1040,467,Sucursal 1,Diagonal Río Negro N° 2890,Entre Ríos,Concepción del Uruguay,-32.483031,-58.234964,3260
1041,467,Sucursal 2,Calle La Rioja N° 335,Chaco,Barranqueras,-27.484336,-58.932823,3503
1042,467,Sucursal 3,Calle Santiago del Estero N° 467,Formosa,Ingeniero Juárez,-23.897322,-61.847517,3636
1043,468,Sucursal 1,Diagonal Mendoza N° 825,Misiones,Puerto Iguazú,-25.594319,-54.58136,3370
1044,469,Sucursal 1,Diagonal Chaco N° 4198,Entre Ríos,Concepción del Uruguay,-32.480988,-58.239998,3260
1045,469,Sucursal 2,Diagonal 188 Bis N° 424,Formosa,Clorinda,-25.283934,-57.714842,3610
1046,469,Sucursal 3,Av. Pte. Perón N° 899,Entre Ríos,Gualeguaychú,-33.005872,-58.511085,2820
1047,470,Sucursal 1,Diag. G. Brown N° 981,Corrientes,Curuzú Cuatiá,-29.789349,-58.057225,3460
1048,470,Sucursal 2,Avenida Chaco N° 94,Entre Ríos,Concepción del Uruguay,-32.48316,-58.238892,3260
1049,471,Sucursal 1,Av. 168 B N° 6928,Chaco,Charata,-27.218266,-61.197006,3730
1050,471,Sucursal 2,Camino San Luis N° 3140,Corrientes,Corrientes Capital,-27.480621,-58.835771,3400
1051,472,Sucursal 1,Avenida Güemes N° 304,Misiones,Apóstoles,-27.914552,-55.765216,3350
1052,472,Sucursal 2,Diag. San Luis N° 823,Corrientes,Corrientes Capital,-27.477641,-58.834817,3400
1053,472,Sucursal 3,Avenida Constitución N° 5928,Corrientes,Mercedes,-29.179055,-58.079468,3470
1054,472,Sucursal 4,Avenida San Juan N° 9142,Misiones,Oberá,-27.482539,-55.115477,3360
1055,473,Sucursal 1,Av. Belgrano N° 619,Entre Ríos,Paraná,-31.744476,-60.509139,3100
1056,474,Sucursal 1,Av. Catamarca N° 531,Formosa,Clorinda,-25.286104,-57.717145,3610
1057,474,Sucursal 2,Diagonal G. Brown N° 468,Chaco,Villa Ángela,-27.582112,-60.716025,3540
1058,474,Sucursal 3,Blv. 3 N° 93,Formosa,Ingeniero Juárez,-23.898233,-61.848274,3636
